policy_id,exposure,named_insured_age,model_year,vehicle_age,annual_miles,credit_score,horsepower,operator_count,at_fault_accidents,territory,vehicle_type,marital_status,underwriting_company,youthful_driver,collision_deductible,collision_claim_count,collision_total_loss,collision_loss_cost
8217,0.57,79,2014,11,15148.995835501528,,83.32127895266936,2,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
8218,0.84,78,2016,9,12341.307057395248,645.2209446626554,70.0,2,1,Suburban,Truck,Single,Preferred,0,1000,0,0.0,0.0
8219,0.64,36,2018,7,15331.503848293007,784.8888097546239,172.31116802718412,2,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
8220,0.65,61,2006,19,8302.800883690104,646.6523040571983,73.49040868235011,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8221,0.72,41,2011,14,17122.109532295475,630.2502920736897,176.53830394609656,2,1,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8222,0.8,84,2023,2,4990.293934530862,676.6388700337397,162.95786775378676,3,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
8223,1.0,20,2006,19,16959.914294572925,731.7750461053213,145.74763080745683,1,1,Suburban,SUV,Single,Preferred,0,500,0,0.0,0.0
8224,0.74,29,2024,1,10918.413763333268,741.4303203374883,279.8289546433112,2,1,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8225,0.96,77,2021,4,7938.020371121145,650.270819553087,263.55714493176214,1,0,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
8226,0.83,79,2018,7,10177.639551899207,642.4533497208535,208.6853747413078,2,1,Urban,Truck,Single,NonStandard,0,500,0,0.0,0.0
8227,0.87,53,2021,4,15069.34252568447,761.7231684968426,115.17275584999557,2,1,Urban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8228,0.87,24,2017,8,,642.7387687096882,124.29119915926606,1,2,Rural,Sports,Single,Standard,0,500,0,0.0,0.0
8229,0.76,67,2020,5,14622.974915426927,668.0415195143761,143.2524913321011,2,1,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8230,0.64,51,2024,1,9335.76327390671,707.1171930728615,116.05232124374817,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8231,0.95,25,2024,1,12715.610694556863,611.2132615857333,223.71794934529152,2,0,Suburban,SUV,Married,Preferred,0,1000,0,0.0,0.0
8232,0.91,70,2020,5,14545.611317050705,626.8097184789416,133.22474497080225,3,1,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8233,0.94,46,2015,10,12628.209674406473,798.5754507589184,231.2756927276876,1,0,Urban,SUV,Married,NonStandard,1,250,0,0.0,0.0
8234,0.54,24,2012,13,11475.50729784018,785.6371943839587,197.2860777520391,2,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8235,0.78,75,2020,5,17853.059050348456,629.6383586522554,280.9547249459083,1,0,Urban,Truck,Married,NonStandard,0,1000,0,0.0,0.0
8236,0.75,69,2018,7,8761.150523805194,776.8624808262991,147.60793190840138,3,1,Rural,SUV,Married,Preferred,0,250,0,0.0,0.0
8237,0.83,52,2006,19,13395.994406347236,632.3437566551867,225.56732538465255,1,0,Rural,Truck,Married,NonStandard,0,500,0,0.0,0.0
8238,0.69,61,2017,8,11681.878882463356,500.0,,1,0,Rural,SUV,Married,Preferred,1,1000,0,0.0,0.0
8239,0.94,23,2006,19,8650.931640041352,678.3106178901553,102.31485646745335,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8240,0.79,44,2016,9,9860.58037092545,629.9876378649265,70.0,1,0,Urban,Sedan,Married,NonStandard,0,500,0,0.0,0.0
8241,0.84,63,2023,2,8916.566847222344,778.6236655557523,183.4215017802213,2,0,Suburban,Sedan,Single,Standard,1,1000,0,0.0,0.0
8242,0.87,44,2021,4,,675.4230028036102,172.0933966408112,3,1,Urban,SUV,Single,Standard,1,500,1,2162.188636343969,2485.2742946482404
8243,0.7,80,2020,5,10813.65834431514,827.1183184429786,222.077421172023,2,0,Rural,SUV,Married,Preferred,1,250,0,0.0,0.0
8244,0.96,30,2007,18,15712.35946759201,656.1723493035907,112.5905494887875,1,2,Urban,Sedan,Single,Standard,0,250,0,0.0,0.0
8245,0.78,34,2019,6,6221.440323901088,568.9629612772533,233.39651596367736,3,1,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
8246,0.84,53,2020,5,11680.483463644998,577.0159595377595,222.95730866425052,1,0,Rural,Truck,Married,Standard,0,250,0,0.0,0.0
8247,0.68,72,2018,7,12282.497179567521,850.0,302.06787847150224,2,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
8248,0.6,63,2007,18,17740.883381454438,606.3736076083007,117.81428760856087,3,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8249,0.72,42,2023,2,11433.077055210344,665.5940068477624,70.0,1,0,Suburban,Sedan,Married,NonStandard,1,1000,1,1426.9315399298073,1981.8493610136213
8250,0.59,59,2018,7,10934.638161922943,712.5546576157667,120.7313100699727,1,2,Suburban,SUV,Single,Standard,0,500,0,0.0,0.0
8251,0.56,19,2005,20,7847.958954780561,671.9246188356292,163.95881766496578,1,0,Suburban,Sedan,Married,Preferred,1,500,0,0.0,0.0
8252,0.85,65,2019,6,9407.08039327343,754.4396428874109,158.52765192167405,4,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8253,0.89,74,2008,17,14648.602571085084,644.8484798598492,231.30248268844485,1,0,Suburban,Sedan,Married,Standard,0,250,0,0.0,0.0
8254,0.9,83,2022,3,14603.600858156879,692.0446089772079,96.51336161759166,1,2,Urban,Sports,Married,Preferred,0,250,0,0.0,0.0
8255,0.91,28,2018,7,13701.969687519575,817.4141681842962,166.93810936220027,4,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8256,0.86,32,2018,7,14073.521677326211,733.6221920830633,192.37851448494607,3,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8257,0.94,76,2022,3,12115.610333431981,713.5168632168395,229.74481929092082,1,0,Rural,Sports,Married,Standard,0,250,1,1231.7963606879828,1310.4216603063646
8258,0.66,47,2014,11,8339.24614540066,701.6162417732014,255.68626792132815,2,0,Suburban,Sedan,Married,Standard,0,250,0,0.0,0.0
8259,0.93,70,2011,14,13005.103324486385,642.5770958477581,155.30350365035082,2,0,Urban,Sedan,Single,Preferred,0,1000,0,0.0,0.0
8260,0.7,48,2012,13,14312.512667824134,850.0,205.70412195348106,2,0,Urban,SUV,Single,Standard,1,250,0,0.0,0.0
8261,0.73,54,2006,19,3712.842212440979,748.8307052385795,,2,1,Suburban,Truck,Single,Standard,1,1000,0,0.0,0.0
8262,0.63,62,2007,18,9946.26040972166,535.5342203721192,88.93832204253162,1,0,Suburban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8263,0.9,29,2023,2,14915.628035872203,678.016792289826,221.97158622062085,3,2,Urban,SUV,Married,NonStandard,0,1000,1,1363.7445326355605,1515.2717029284006
8264,0.99,32,2014,11,11045.981383423248,538.0819099867354,146.6493383968256,1,0,Rural,SUV,Married,Standard,0,1000,0,0.0,0.0
8265,0.95,33,2006,19,10701.491489844942,578.7334597990751,70.0,1,0,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
8266,0.88,26,2005,20,17208.051310844032,730.7255342663485,,1,1,Rural,SUV,Married,Standard,0,250,0,0.0,0.0
8267,0.9,38,2009,16,11696.30564125257,796.7880278550834,216.73483038964005,1,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
8268,0.83,64,2007,18,15891.382745815255,704.6707986823551,144.87096466914568,1,0,Rural,Truck,Married,NonStandard,0,500,0,0.0,0.0
8269,0.69,20,2018,7,9824.710734646156,674.116730826937,112.14421280897444,1,0,Rural,SUV,Single,Standard,0,500,1,1353.8899612451798,1962.1593641234492
8270,0.75,56,2008,17,10870.220807347298,802.369502702748,125.1589571646773,3,0,Urban,Truck,Married,Standard,1,500,0,0.0,0.0
8271,0.91,53,2021,4,10478.504670759747,634.4408485896911,198.80988988344671,3,1,Urban,Sedan,Married,Standard,1,500,0,0.0,0.0
8272,0.85,60,2015,10,12709.565217013833,707.2793512213227,200.07448064341273,1,0,Suburban,SUV,Single,NonStandard,0,250,0,0.0,0.0
8273,0.88,58,2012,13,16212.969786417629,813.5978137423996,128.1929076164796,1,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
8274,0.85,23,2005,20,6771.210022802191,637.2411767749115,100.55476955553411,2,0,Suburban,Sports,Married,Standard,1,500,0,0.0,0.0
8275,0.95,56,2019,6,13879.573320607662,508.1406636207001,151.9447654434298,3,0,Rural,Truck,Single,Preferred,0,250,0,0.0,0.0
8276,0.9,33,2005,20,6189.020961786451,709.399557702833,158.70248608297757,1,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8277,0.99,49,2015,10,3000.0,642.4909098199164,193.35774946953336,1,0,Suburban,Sedan,Single,NonStandard,0,1000,0,0.0,0.0
8278,0.65,81,2018,7,11646.444497164022,714.1616315684494,147.4106274081862,1,1,Rural,SUV,Married,Standard,0,500,0,0.0,0.0
8279,0.82,65,2012,13,9752.828216350674,701.3929725322089,220.1106823183428,3,0,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
8280,0.63,51,2015,10,9613.37467893227,761.7954315317947,124.78415220111293,1,1,Urban,SUV,Married,Preferred,1,1000,0,0.0,0.0
8281,0.58,26,2021,4,8257.834413606912,684.1357001162909,103.47630608464482,4,1,Urban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8282,0.76,43,2008,17,7629.009397110304,735.7453157172715,248.8655512732605,1,3,Rural,SUV,Married,NonStandard,0,500,0,0.0,0.0
8283,0.66,23,2020,5,5101.394412379594,790.247136125812,120.60101534033343,1,2,Suburban,SUV,Married,Standard,1,500,1,3148.538649734004,4770.513105657582
8284,0.94,60,2021,4,10644.635245786787,809.2834066485138,190.50987704401962,2,0,Urban,SUV,Married,Preferred,0,250,0,0.0,0.0
8285,0.89,76,2009,16,9086.864642730283,708.242071344768,307.23082178594177,2,1,Urban,Truck,Single,Standard,1,500,0,0.0,0.0
8286,0.66,45,2011,14,9859.607630999653,695.230109670812,202.16961729308616,2,0,Suburban,Sports,Married,Standard,0,250,0,0.0,0.0
8287,0.65,77,2013,12,14351.010197751208,644.4975445329459,225.76662040480005,2,0,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
8288,0.97,56,2008,17,15650.211526580822,621.0077967951577,70.0,2,1,Urban,Sedan,Single,Standard,1,250,0,0.0,0.0
8289,0.58,25,2011,14,14503.07556212808,743.6909896993758,94.30052603332157,1,0,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
8290,0.81,51,2009,16,14256.557351369189,837.5299859883766,222.2326307654601,1,1,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
8291,0.84,20,2024,1,7453.099331847909,775.0153344839198,185.08559842510334,4,1,Urban,SUV,Married,Standard,0,1000,0,0.0,0.0
8292,0.87,69,2023,2,10883.481277099861,603.726864813015,90.43253099935157,1,0,Rural,Sedan,Single,Preferred,0,500,0,0.0,0.0
8293,0.51,46,2012,13,,850.0,173.3871355700955,1,0,Urban,Sedan,Married,Preferred,1,250,0,0.0,0.0
8294,0.99,71,2019,6,7474.6781960042545,573.3083385475809,216.25606768656087,1,1,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
8295,0.96,84,2006,19,13327.724135288488,691.6812820140603,284.86635955616794,2,0,Urban,Sedan,Married,Standard,1,1000,0,0.0,0.0
8296,0.96,84,2022,3,5044.900545149966,805.6554330400921,101.7279949988244,4,0,Suburban,Sedan,Married,NonStandard,1,500,0,0.0,0.0
8297,0.98,76,2013,12,12323.842575240702,808.120450503254,251.21242331774715,1,0,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
8298,0.97,35,2023,2,,742.4563227377006,142.49650958291366,2,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8299,0.97,34,2021,4,11954.686029789005,591.3439442699794,139.07896996251802,2,0,Urban,Sedan,Single,Preferred,1,500,0,0.0,0.0
8300,0.85,75,2007,18,10440.188925208638,,268.5908100256913,3,1,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8301,0.63,42,2020,5,15272.635909282018,601.0385152653798,255.57021018825952,2,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8302,0.89,33,2018,7,10952.735713947506,554.1983302484059,89.37307942444856,4,0,Suburban,Sedan,Married,Standard,1,500,0,0.0,0.0
8303,0.53,58,2024,1,10611.935617599189,600.0817310424914,151.0233316073261,1,0,Urban,Sedan,Single,Standard,0,1000,0,0.0,0.0
8304,0.71,55,2012,13,7898.504513144323,737.7310812126069,186.87587145205404,1,1,Urban,Truck,Married,Preferred,1,500,0,0.0,0.0
8305,0.53,50,2017,8,12462.312665304215,840.4278158947589,225.45748429562212,3,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8306,0.99,37,2008,17,11737.194243406153,829.4886878450632,225.98063390765378,1,0,Rural,Truck,Married,Preferred,1,500,0,0.0,0.0
8307,0.88,20,2012,13,10831.973574486252,508.79261195239405,,4,1,Urban,Truck,Single,Standard,0,250,1,1471.184475570954,1671.8005404215387
8308,0.67,71,2016,9,16534.55553974725,691.4922294162052,194.87651134123712,2,1,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
8309,0.82,43,2015,10,13010.893710387858,817.8277226512158,262.8425348562271,2,0,Suburban,Sedan,Single,NonStandard,0,250,0,0.0,0.0
8310,0.93,18,2011,14,10078.02398897631,679.1050428342422,217.1500691004066,3,0,Suburban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8311,0.92,76,2018,7,15790.640891270332,738.7973739427275,176.44583665036006,2,1,Urban,Sports,Married,Preferred,0,1000,0,0.0,0.0
8312,0.57,67,2013,12,15488.490407917781,759.9835419957723,98.9757409038967,2,0,Urban,SUV,Single,Preferred,0,500,0,0.0,0.0
8313,0.79,27,2007,18,9123.544364391288,733.2219615696587,218.7842114936865,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8314,0.86,59,2011,14,11993.428923180005,850.0,70.0,2,1,Suburban,Truck,Married,Standard,1,500,1,1526.7391459709681,1775.2780767104282
8315,0.55,31,2019,6,7838.297186137852,674.805572353075,260.2964223173461,2,0,Suburban,SUV,Single,Standard,1,1000,0,0.0,0.0
8316,0.74,48,2013,12,10601.68185448167,621.9026903765779,70.0,1,0,Urban,Sedan,Married,Standard,1,250,0,0.0,0.0
8317,0.57,65,2018,7,15310.924324390495,701.2936334719889,146.92111256926458,1,0,Suburban,SUV,Single,NonStandard,0,1000,1,323.20564471385615,567.0274468664144
8318,0.9,58,2013,12,13486.948939500055,688.2040643628686,164.20300556222136,2,3,Urban,SUV,Married,Preferred,0,1000,0,0.0,0.0
8319,0.77,78,2006,19,15622.604183391355,633.5634513743304,253.0092690605532,2,0,Suburban,Sedan,Married,Preferred,1,1000,0,0.0,0.0
8320,0.87,69,2018,7,9792.496080071585,677.1808634725356,223.08282781776887,2,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
8321,0.54,40,2017,8,7036.597098795379,639.8051662367961,172.38862311317627,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8322,0.91,24,2011,14,7205.5836777003515,588.1995377324672,173.45293777879775,1,1,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
8323,0.55,72,2020,5,13149.338719097565,845.6803829732424,230.3777057949077,1,1,Urban,Truck,Married,Preferred,1,500,0,0.0,0.0
8324,0.61,74,2015,10,10565.723372186676,839.8557829466156,170.4682028103975,2,0,Suburban,Sports,Married,NonStandard,0,1000,1,2185.536598941261,3582.8468835102644
8325,0.61,79,2023,2,15727.393710567394,689.7560161742398,116.04356490031194,1,1,Suburban,Truck,Single,Standard,0,500,0,0.0,0.0
8326,0.98,39,2015,10,11628.390043192883,707.2815990780327,224.90848947350634,1,0,Urban,Sedan,Married,Standard,0,1000,0,0.0,0.0
8327,0.89,68,2022,3,11949.687454449271,655.567402270079,162.09060064987966,1,0,Urban,Sedan,Single,Preferred,1,1000,0,0.0,0.0
8328,0.99,80,2009,16,11082.26556456531,672.9157692650516,208.85559506220454,2,0,Rural,SUV,Married,NonStandard,1,1000,0,0.0,0.0
8329,0.6,26,2009,16,7897.89961623885,694.4622724356361,200.17615818174608,4,1,Urban,Sports,Single,Standard,0,500,0,0.0,0.0
8330,0.55,51,2019,6,8586.312653005663,662.5393958704166,198.2214198871459,1,3,Rural,Truck,Single,NonStandard,0,500,1,770.0006649286394,1400.0012089611623
8331,0.53,53,2009,16,13600.699106344424,615.3504492896132,195.45323384539233,1,0,Urban,Truck,Single,Standard,0,500,0,0.0,0.0
8332,0.98,48,2018,7,17308.78537162824,798.5477879159873,232.1152405997912,2,1,Urban,SUV,Single,NonStandard,1,500,0,0.0,0.0
8333,0.57,69,2005,20,13275.668558994788,601.1601780132928,214.28765720566702,1,0,Suburban,Sedan,Married,Preferred,0,500,0,0.0,0.0
8334,0.86,18,2024,1,11919.046241684777,685.6708880449117,302.95500078866667,2,1,Rural,SUV,Single,Preferred,1,1000,0,0.0,0.0
8335,0.85,64,2005,20,13908.647845128897,695.1676546871338,90.41261395530854,1,0,Suburban,SUV,Single,Standard,1,500,0,0.0,0.0
8336,0.53,54,2013,12,12158.106907249148,845.3884732566967,,2,1,Urban,SUV,Married,Standard,0,500,0,0.0,0.0
8337,0.58,77,2016,9,9181.68736199271,686.8820624062985,70.0,2,2,Urban,SUV,Single,Preferred,0,250,0,0.0,0.0
8338,0.86,32,2022,3,12784.419294192878,671.1184929043802,193.79677084709948,2,0,Urban,SUV,Single,Preferred,0,1000,0,0.0,0.0
8339,0.88,21,2007,18,8280.601507843348,670.1247210279289,233.11566140936088,2,1,Urban,Sedan,Married,Standard,0,250,0,0.0,0.0
8340,0.78,41,2012,13,15254.63224947601,735.7134527057015,122.44073160953995,2,0,Suburban,Truck,Married,Standard,0,500,0,0.0,0.0
8341,0.75,59,2021,4,12966.33211935958,684.4247527966635,206.04583004139275,2,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8342,0.6,43,2014,11,11461.492522148836,621.809864557068,191.22163361213518,1,0,Urban,SUV,Married,Standard,0,500,1,3641.419001297546,6069.031668829243
8343,0.95,25,2018,7,17348.216402925642,790.4611098860754,111.64706465304943,1,0,Urban,Sedan,Married,Preferred,1,500,0,0.0,0.0
8344,0.97,66,2009,16,10159.988649598687,710.5858751871282,179.89003063651143,1,0,Rural,Sedan,Married,Preferred,0,500,0,0.0,0.0
8345,0.92,34,2019,6,10170.088250832374,728.4743294303239,139.06548955412399,1,2,Urban,Truck,Married,Standard,0,500,0,0.0,0.0
8346,0.77,78,2014,11,18677.682555128587,608.2568251146029,192.48053508398178,1,0,Suburban,Sports,Single,Standard,0,1000,1,1021.2757883102197,1326.3321926106748
8347,0.63,78,2023,2,11047.192818547039,720.7579792083683,121.94108984356728,1,0,Rural,Truck,Single,NonStandard,0,500,1,900.7553901577243,1429.7704605678164
8348,0.86,18,2014,11,15827.00223295505,741.0371039927295,226.5494239661487,1,0,Urban,SUV,Married,Standard,1,500,0,0.0,0.0
8349,0.95,32,2009,16,9028.450758928939,657.3399448165799,217.09283389054622,3,2,Urban,SUV,Married,NonStandard,0,250,0,0.0,0.0
8350,0.53,63,2022,3,12249.41185348739,717.2997094150408,100.43992445437324,1,0,Suburban,SUV,Married,Preferred,0,1000,0,0.0,0.0
8351,0.96,75,2024,1,13749.754667569063,,92.85518185432032,2,0,Rural,Sedan,Married,Standard,0,250,0,0.0,0.0
8352,0.61,55,2010,15,14015.863216269066,674.703592703389,140.8609427385348,1,1,Suburban,Truck,Single,Standard,0,1000,0,0.0,0.0
8353,0.51,83,2012,13,19019.598692801752,773.4449714387029,101.34709094973988,4,0,Rural,Sedan,Married,NonStandard,1,250,0,0.0,0.0
8354,0.76,27,2016,9,11425.670569077858,637.7265392456435,182.89490879790355,2,0,Urban,SUV,Married,NonStandard,1,500,0,0.0,0.0
8355,0.83,38,2015,10,8207.442651579087,732.4552116561919,200.7168162084443,1,2,Rural,Sedan,Married,NonStandard,1,500,0,0.0,0.0
8356,0.82,51,2018,7,13730.33850461361,759.7563348405236,283.0979029810182,2,0,Urban,Truck,Married,Standard,1,500,0,0.0,0.0
8357,0.86,48,2013,12,9951.289784327548,730.0255993949013,142.97329030662402,1,0,Suburban,Truck,Married,Standard,1,250,0,0.0,0.0
8358,0.6,71,2009,16,12190.687046052337,792.5780042776994,211.308532752254,3,0,Urban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8359,0.73,70,2006,19,16325.183774604202,656.0300504878171,163.88009669837183,3,0,Urban,SUV,Single,Standard,0,500,0,0.0,0.0
8360,0.95,27,2011,14,4391.795291584252,781.5775416222597,133.50952836886697,1,2,Suburban,SUV,Married,NonStandard,1,1000,0,0.0,0.0
8361,0.9,76,2022,3,9744.371254783167,758.5674708067955,186.27477397210143,3,0,Suburban,Sports,Married,Preferred,0,500,0,0.0,0.0
8362,0.51,72,2023,2,11810.906846343942,706.1352846295966,212.19734518363228,2,1,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
8363,0.68,31,2024,1,10674.742839261171,694.380692070704,188.2777886564513,1,0,Urban,SUV,Married,Standard,0,1000,1,3350.0157652958183,4926.49377249385
8364,0.79,59,2008,17,9683.707261722993,673.4891910285758,177.0422799136474,3,2,Suburban,SUV,Single,Preferred,1,500,0,0.0,0.0
8365,0.74,82,2012,13,17475.620897150027,637.494498784027,117.03563099988096,2,0,Suburban,Sedan,Married,Standard,0,500,0,0.0,0.0
8366,0.85,39,2012,13,11913.431690488842,686.7548230761754,153.313936558359,1,0,Urban,Sedan,Married,Preferred,0,250,0,0.0,0.0
8367,0.83,20,2016,9,16358.093498062677,850.0,99.53399559450071,4,0,Suburban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8368,0.58,60,2024,1,15345.400493390445,695.5972399636194,224.4922847536605,1,0,Urban,Sports,Single,Standard,0,250,0,0.0,0.0
8369,0.5,39,2024,1,15777.381009406361,797.575841040445,213.7217139566311,2,0,Urban,SUV,Married,Preferred,1,500,0,0.0,0.0
8370,0.68,62,2018,7,10632.804969545208,617.0641451016148,164.7460446029087,4,0,Suburban,SUV,Married,Preferred,0,500,0,0.0,0.0
8371,0.88,49,2021,4,11312.842829683126,714.1646333677255,190.3064082755307,1,0,Suburban,SUV,Married,Standard,1,250,0,0.0,0.0
8372,0.61,40,2011,14,15975.541681081633,690.9031587303203,277.4388949566375,2,1,Rural,Truck,Married,Standard,0,500,0,0.0,0.0
8373,0.94,61,2015,10,13622.95306716609,850.0,189.45484603320483,2,0,Urban,SUV,Married,NonStandard,0,500,0,0.0,0.0
8374,0.56,20,2005,20,13636.189200423401,705.8510842314895,181.75745408170374,1,0,Urban,Sedan,Married,NonStandard,1,250,1,5463.620037597912,9756.464352853414
8375,0.95,45,2023,2,15558.262500356612,763.2237726120729,299.3795543825022,2,0,Urban,Truck,Married,Preferred,1,500,0,0.0,0.0
8376,0.53,75,2021,4,,652.2001350639126,254.81927641307604,3,2,Suburban,SUV,Single,NonStandard,0,250,0,0.0,0.0
8377,0.86,45,2006,19,11760.048220785706,648.0288013706898,189.084979633437,1,0,Urban,SUV,Married,Standard,0,250,0,0.0,0.0
8378,0.64,49,2007,18,12383.178752949192,554.730369984793,192.02271416624825,1,0,Suburban,Truck,Single,Standard,0,250,0,0.0,0.0
8379,0.94,31,2010,15,5517.890641378576,725.4409199067702,,2,0,Urban,SUV,Married,NonStandard,1,1000,0,0.0,0.0
8380,0.96,48,2010,15,15294.895619478692,571.3756007090064,101.42495558087575,3,2,Suburban,Truck,Single,Preferred,0,500,0,0.0,0.0
8381,0.5,77,2007,18,15263.881974589096,820.100813594979,,2,0,Suburban,SUV,Married,NonStandard,0,1000,0,0.0,0.0
8382,0.8,25,2008,17,15815.944575364801,676.5143251654915,222.12168526370328,1,0,Urban,Sedan,Married,Standard,0,500,0,0.0,0.0
8383,0.66,65,2012,13,13582.709472999079,659.3316605268486,166.99787729677837,2,1,Suburban,SUV,Single,NonStandard,0,250,0,0.0,0.0
8384,0.57,52,2012,13,12320.188851660268,730.4763182867024,138.0126728508468,2,0,Urban,Truck,Married,Preferred,0,250,0,0.0,0.0
8385,0.54,63,2015,10,10995.710046064265,759.321015346086,180.75064283271152,1,0,Urban,Sedan,Single,Standard,0,500,0,0.0,0.0
8386,0.79,48,2018,7,11368.994542236258,690.099542433715,201.64650629468622,2,1,Rural,Sedan,Married,Standard,0,500,0,0.0,0.0
8387,0.86,65,2009,16,14272.28460706389,633.2985655423859,238.5346413902502,2,0,Suburban,Truck,Married,Preferred,1,500,0,0.0,0.0
8388,0.69,59,2023,2,8082.780060663004,778.0698196544992,,2,0,Urban,SUV,Single,NonStandard,0,250,0,0.0,0.0
8389,0.97,45,2016,9,13489.33797643035,628.1538285044608,210.99698826336407,1,2,Rural,Sedan,Single,Preferred,1,1000,0,0.0,0.0
8390,0.88,22,2012,13,16868.13275590411,720.2420021893837,123.37877711982779,4,0,Urban,Truck,Single,NonStandard,1,250,0,0.0,0.0
8391,0.8,67,2020,5,,657.2415719822741,111.45127844913094,2,0,Rural,SUV,Single,Standard,0,500,0,0.0,0.0
8392,0.75,71,2013,12,7354.470750468561,827.6405141765606,124.86044596644652,1,0,Suburban,Truck,Single,Preferred,0,500,0,0.0,0.0
8393,0.63,62,2012,13,8286.33165839381,711.9219948265479,175.46644605163095,1,0,Suburban,SUV,Single,Standard,1,500,0,0.0,0.0
8394,0.75,84,2006,19,6607.851621048896,719.6880040602618,88.74449520670137,2,3,Rural,Truck,Married,Preferred,0,500,0,0.0,0.0
8395,0.64,39,2006,19,6145.748167671592,674.4879118153221,164.48972793588086,1,0,Urban,Sedan,Single,Preferred,0,500,0,0.0,0.0
8396,0.55,25,2016,9,18158.68225266818,750.859652238106,127.41344939272601,2,1,Urban,Truck,Single,NonStandard,0,1000,1,1552.4947367701113,2822.717703218384
8397,0.63,34,2014,11,,653.1896115897861,170.71925232900517,2,0,Suburban,Sedan,Single,NonStandard,0,1000,0,0.0,0.0
8398,0.88,47,2017,8,,,174.911499472305,2,1,Suburban,Truck,Married,Standard,1,500,0,0.0,0.0
8399,0.77,66,2010,15,8001.19912275222,725.5636537640518,197.2596795346693,2,0,Urban,SUV,Single,Standard,0,1000,0,0.0,0.0
8400,0.74,39,2024,1,15446.445042120398,795.696482932951,175.31475019872587,2,0,Urban,Truck,Married,NonStandard,0,500,0,0.0,0.0
8401,0.5,34,2011,14,12501.544734207811,672.7231502466894,251.11991540275258,1,0,Suburban,SUV,Married,Standard,0,250,0,0.0,0.0
8402,0.94,37,2011,14,,771.4894059603727,93.82784676072366,2,0,Rural,SUV,Single,Standard,1,250,0,0.0,0.0
8403,0.89,23,2015,10,13533.634913700116,697.2845534950791,175.57505526609154,1,1,Urban,Sedan,Married,Standard,0,250,0,0.0,0.0
8404,0.83,33,2012,13,12252.016262847232,827.5521910671499,275.9497478699333,1,0,Suburban,Sedan,Single,Standard,0,500,0,0.0,0.0
8405,0.72,51,2022,3,19073.965813876297,729.0200500680847,143.65983005133748,1,0,Suburban,SUV,Married,Standard,0,500,0,0.0,0.0
8406,0.55,64,2006,19,15781.117897762317,,122.13102589101715,1,2,Suburban,Truck,Married,Preferred,0,500,0,0.0,0.0
8407,0.74,73,2008,17,18158.853177302968,731.9049012239176,205.20607922867592,1,0,Rural,Truck,Married,Standard,0,250,0,0.0,0.0
8408,0.89,70,2008,17,15510.21353344007,794.197229407443,236.89164957377892,1,0,Rural,Truck,Married,Standard,1,500,0,0.0,0.0
